chr	source	feature	start	end	score	strand	frame	group	log_RPKM	expression
chr2	.	miRNA	132248733	132248809	.	-	.	Name=hsa-mir-4784;ID=MI0017429	0.197267217163032	0
chr2	.	miRNA	161264321	161264393	.	-	.	Name=hsa-mir-4785;ID=MI0017430	0.1484770529936	0
chr3	.	miRNA	134156669	134156748	.	+	.	Name=hsa-mir-4788;ID=MI0017435	0.101957037358707	0
chr3	.	miRNA	19356340	19356423	.	-	.	Name=hsa-mir-4791;ID=MI0017438	4.32962118034107	2
chr3	.	miRNA	24562853	24562926	.	-	.	Name=hsa-mir-4792;ID=MI0017439	0.302627732820859	0
chr1	.	miRNA	65045530	65045606	.	+	.	Name=hsa-mir-4794;ID=MI0017441	0.101957037358707	0
chr4	.	miRNA	37243532	37243613	.	-	.	Name=hsa-mir-4801;ID=MI0017449	0.101957037358707	0
chr5	.	miRNA	71465294	71465367	.	+	.	Name=hsa-mir-4803;ID=MI0017451	0.1484770529936	0
chr17	.	miRNA	62497332	62497431	.	-	.	Name=hsa-mir-5047;ID=MI0017932	0.1484770529936	0
chr1	.	miRNA	147806603	147806678	.	-	.	Name=hsa-mir-5087;ID=MI0017976	0.972568401576334	1
chr7	.	miRNA	102106189	102106273	.	+	.	Name=hsa-mir-5090;ID=MI0017979	0.0575052747878735	0
chr4	.	miRNA	13629489	13629581	.	+	.	Name=hsa-mir-5091;ID=MI0017980	0.0575052747878735	0
chr3	.	miRNA	124870309	124870396	.	-	.	Name=hsa-mir-5092;ID=MI0017981	0.509464810949201	0
chr16	.	miRNA	85339832	85339931	.	-	.	Name=hsa-mir-5093;ID=MI0017982	0.0575052747878735	0
chr15	.	miRNA	90393869	90393953	.	-	.	Name=hsa-mir-5094;ID=MI0017983	3.01757016314195	1
chr1	.	miRNA	53400602	53400689	.	+	.	Name=hsa-mir-5095;ID=MI0018001	0.1484770529936	0
chr1	.	miRNA	53394346	53394444	.	+	.	Name=hsa-mir-1273f;ID=MI0018002	0.248560511550583	0
chr4	.	miRNA	79741906	79741975	.	+	.	Name=hsa-mir-5096;ID=MI0018004	0.1484770529936	0
chr3	.	miRNA	151283664	151283783	.	-	.	Name=hsa-mir-5186;ID=MI0018165	0.1484770529936	0
chr12	.	miRNA	125400093	125400205	.	+	.	Name=hsa-mir-5188;ID=MI0018167	0.747580612348468	0
chr18	.	miRNA	13459946	13460025	.	+	.	Name=hsa-mir-5190;ID=MI0018169	0.1484770529936	0
chr1	.	miRNA	201688636	201688755	.	+	.	Name=hsa-mir-5191;ID=MI0018170	0.101957037358707	0
chr2	.	miRNA	62432961	62433052	.	+	.	Name=hsa-mir-5192;ID=MI0018171	0.101957037358707	0
chr3	.	miRNA	49843570	49843678	.	-	.	Name=hsa-mir-5193;ID=MI0018172	0.101957037358707	0
chr8	.	miRNA	131020580	131020699	.	-	.	Name=hsa-mir-5194;ID=MI0018173	0.101957037358707	0
chr3	.	miRNA	75263627	75263700	.	+	.	Name=hsa-mir-4444-2;ID=MI0019111	2.25203704376743	1
chr16	.	miRNA	16400227	16400291	.	+	.	Name=hsa-mir-3670-2;ID=MI0019112	0.0149456603690776	0
chr10	.	miRNA	43493011	43493129	.	+	.	Name=hsa-mir-5100;ID=MI0019116	6.16800819535987	2
chr15	.	miRNA	80873444	80873580	.	+	.	Name=hsa-mir-5572;ID=MI0019117	0.1484770529936	0
chr8	.	miRNA	103137660	103137743	.	+	.	Name=hsa-mir-5680;ID=MI0019280	0.101957037358707	0
chr8	.	miRNA	75460778	75460852	.	+	.	Name=hsa-mir-5681a;ID=MI0019281	0.101957037358707	0
chr3	.	miRNA	120768487	120768562	.	+	.	Name=hsa-mir-5682;ID=MI0019282	0.101957037358707	0
chr9	.	miRNA	135821094	135821158	.	+	.	Name=hsa-mir-548aw;ID=MI0019283	1.58202683631021	1
chr6	.	miRNA	6169567	6169642	.	+	.	Name=hsa-mir-5683;ID=MI0019284	0.0149456603690776	0
chr19	.	miRNA	12897942	12898006	.	+	.	Name=hsa-mir-5684;ID=MI0019285	0.890414397722978	0
chrX	.	miRNA	11336734	11336806	.	-	.	Name=hsa-mir-548ax;ID=MI0019286	1.20261199150915	1
chr6	.	miRNA	53141791	53141869	.	+	.	Name=hsa-mir-5685;ID=MI0019287	0.101957037358707	0
chr5	.	miRNA	135138674	135138764	.	-	.	Name=hsa-mir-5692c-1;ID=MI0019288	2.04874312544369	1
chr7	.	miRNA	97593717	97593793	.	-	.	Name=hsa-mir-5692c-2;ID=MI0019289	2.04874312544369	1
chr5	.	miRNA	54804678	54804754	.	-	.	Name=hsa-mir-5687;ID=MI0019291	0.795104217918653	0
chr3	.	miRNA	85434860	85434942	.	+	.	Name=hsa-mir-5688;ID=MI0019292	0.101957037358707	0
chr8	.	miRNA	75460785	75460844	.	-	.	Name=hsa-mir-5681b;ID=MI0019293	0.101957037358707	0
chr6	.	miRNA	10439950	10440027	.	+	.	Name=hsa-mir-5689;ID=MI0019294	0.101957037358707	0
chr6	.	miRNA	35632494	35632566	.	-	.	Name=hsa-mir-5690;ID=MI0019295	3.46299759767051	2
chr11	.	miRNA	9111859	9111926	.	-	.	Name=hsa-mir-5691;ID=MI0019296	0.101957037358707	0
chr7	.	miRNA	97592970	97593038	.	+	.	Name=hsa-mir-5692a-1;ID=MI0019297	0.101957037358707	0
chr8	.	miRNA	12576641	12576699	.	+	.	Name=hsa-mir-5692a-2;ID=MI0019298	0.101957037358707	0
chrX	.	miRNA	29592395	29592475	.	+	.	Name=hsa-mir-4666b;ID=MI0019299	0.0575052747878735	0
chr13	.	miRNA	51922703	51922775	.	-	.	Name=hsa-mir-5693;ID=MI0019300	0.101957037358707	0
chr14	.	miRNA	67908572	67908647	.	-	.	Name=hsa-mir-5694;ID=MI0019301	0.1484770529936	0
chr19	.	miRNA	13031134	13031218	.	+	.	Name=hsa-mir-5695;ID=MI0019302	1.89473836088812	1
chr2	.	miRNA	101925912	101925996	.	+	.	Name=hsa-mir-5696;ID=MI0019303	1.02192156822211	1
chr1	.	miRNA	10027439	10027516	.	+	.	Name=hsa-mir-5697;ID=MI0019304	2.70668938828542	1
chr1	.	miRNA	154076997	154077068	.	-	.	Name=hsa-mir-5698;ID=MI0019305	0.101957037358707	0
chr12	.	miRNA	94955565	94955635	.	+	.	Name=hsa-mir-5700;ID=MI0019307	0.101957037358707	0
chr15	.	miRNA	21145581	21145662	.	+	.	Name=hsa-mir-5701-1;ID=MI0019308	2.49952940226825	1
chr2	.	miRNA	227523426	227523509	.	-	.	Name=hsa-mir-5702;ID=MI0019309	0.101957037358707	0
chr2	.	miRNA	228336848	228336903	.	+	.	Name=hsa-mir-5703;ID=MI0019310	0.302627732820859	0
chr21	.	miRNA	44371038	44371124	.	-	.	Name=hsa-mir-5692b;ID=MI0019311	1.11233034395149	1
chr3	.	miRNA	131704699	131704775	.	-	.	Name=hsa-mir-5704;ID=MI0019312	0.101957037358707	0
chr4	.	miRNA	88221647	88221735	.	-	.	Name=hsa-mir-5705;ID=MI0019313	0.0575052747878735	0
chr5	.	miRNA	118490332	118490411	.	+	.	Name=hsa-mir-5706;ID=MI0019314	1.01702016414717	1
chr7	.	miRNA	158384308	158384388	.	+	.	Name=hsa-mir-5707;ID=MI0019315	0.101957037358707	0
chr8	.	miRNA	81153624	81153708	.	+	.	Name=hsa-mir-5708;ID=MI0019316	0.197267217163032	0
chr22	.	miRNA	28855857	28855936	.	+	.	Name=hsa-mir-5739;ID=MI0019412	0.197267217163032	0
chr15	.	miRNA	22156766	22156847	.	+	.	Name=hsa-mir-5701-2;ID=MI0019593	2.49952940226825	1
chr3	.	miRNA	50264868	50264922	.	+	.	Name=hsa-mir-5787;ID=MI0019797	0.197267217163032	0
chr1	.	miRNA	63792596	63792655	.	-	.	Name=hsa-mir-6068;ID=MI0020345	0.1484770529936	0
chr22	.	miRNA	35732714	35732792	.	-	.	Name=hsa-mir-6069;ID=MI0020346	0.1484770529936	0
chr21	.	miRNA	45029768	45029870	.	-	.	Name=hsa-mir-6070;ID=MI0020347	0.248560511550583	0
chr2	.	miRNA	86010723	86010800	.	-	.	Name=hsa-mir-6071;ID=MI0020348	0.656068285141077	0
chr10	.	miRNA	2118213	2118283	.	-	.	Name=hsa-mir-6072;ID=MI0020349	0.101957037358707	0
chr11	.	miRNA	15991079	15991167	.	-	.	Name=hsa-mir-6073;ID=MI0020350	0.197267217163032	0
chr12	.	miRNA	66417400	66417506	.	-	.	Name=hsa-mir-6074;ID=MI0020351	0.197267217163032	0
chr5	.	miRNA	1510877	1510971	.	-	.	Name=hsa-mir-6075;ID=MI0020352	0.1484770529936	0
chr14	.	miRNA	50433117	50433229	.	+	.	Name=hsa-mir-6076;ID=MI0020353	0.1484770529936	0
chr1	.	miRNA	143672921	143673002	.	+	.	Name=hsa-mir-6077-1;ID=MI0020354	0.1484770529936	0
chr10	.	miRNA	4033352	4033451	.	+	.	Name=hsa-mir-6078;ID=MI0020355	0.248560511550583	0
chr1	.	miRNA	44304294	44304355	.	+	.	Name=hsa-mir-6079;ID=MI0020356	0.0149456603690776	0
chr17	.	miRNA	62776877	62776942	.	+	.	Name=hsa-mir-6080;ID=MI0020357	0.248560511550583	0
chr9	.	miRNA	97827632	97827728	.	+	.	Name=hsa-mir-6081;ID=MI0020358	0.0149456603690776	0
chr4	.	miRNA	172107335	172107443	.	+	.	Name=hsa-mir-6082;ID=MI0020359	0.248560511550583	0
chr3	.	miRNA	124093179	124093284	.	+	.	Name=hsa-mir-6083;ID=MI0020360	0.197267217163032	0
chr1	.	miRNA	20960172	20960281	.	+	.	Name=hsa-mir-6084;ID=MI0020361	0.197267217163032	0
chr15	.	miRNA	62635228	62635337	.	+	.	Name=hsa-mir-6085;ID=MI0020362	0.248560511550583	0
chrX	.	miRNA	13608411	13608465	.	+	.	Name=hsa-mir-6086;ID=MI0020363	0.197267217163032	0
chrX	.	miRNA	108297772	108297820	.	+	.	Name=hsa-mir-6087;ID=MI0020364	4.24045046123623	2
chr19	.	miRNA	45939912	45939962	.	+	.	Name=hsa-mir-6088;ID=MI0020365	0.197267217163032	0
chrX	.	miRNA	2527232	2527295	.	+	.	Name=hsa-mir-6089-1;ID=MI0020366	0.0149456603690776	0
chr11	.	miRNA	128392285	128392344	.	+	.	Name=hsa-mir-6090;ID=MI0020367	0.248560511550583	0
chr11	.	miRNA	12185230	12185314	.	+	.	Name=hsa-mir-6124;ID=MI0021258	0.197267217163032	0
chr12	.	miRNA	62654140	62654235	.	+	.	Name=hsa-mir-6125;ID=MI0021259	0.893476833393378	0
chr16	.	miRNA	3535381	3535469	.	-	.	Name=hsa-mir-6126;ID=MI0021260	0.302627732820859	0
chr1	.	miRNA	22959751	22959859	.	-	.	Name=hsa-mir-6127;ID=MI0021271	0.248560511550583	0
chr11	.	miRNA	56511349	56511457	.	+	.	Name=hsa-mir-6128;ID=MI0021272	1.4969322387617	1
chr17	.	miRNA	35974976	35975084	.	-	.	Name=hsa-mir-378j;ID=MI0021273	0.248560511550583	0
chr17	.	miRNA	47365708	47365816	.	-	.	Name=hsa-mir-6129;ID=MI0021274	0.248560511550583	0
chr21	.	miRNA	24451606	24451714	.	+	.	Name=hsa-mir-6130;ID=MI0021275	2.3925880451421	1
chr5	.	miRNA	10478149	10478257	.	+	.	Name=hsa-mir-6131;ID=MI0021276	0.248560511550583	0
chr7	.	miRNA	116660265	116660373	.	+	.	Name=hsa-mir-6132;ID=MI0021277	0.248560511550583	0
chr7	.	miRNA	132975635	132975742	.	+	.	Name=hsa-mir-6133;ID=MI0021278	0.248560511550583	0
chrX	.	miRNA	28513672	28513780	.	-	.	Name=hsa-mir-6134;ID=MI0021279	0.248560511550583	0
chr17	.	miRNA	47588179	47588262	.	+	.	Name=hsa-mir-6165;ID=MI0021472	0.248560511550583	0
chr11	.	miRNA	47201162	47201288	.	-	.	Name=hsa-mir-6745;ID=MI0022590	0.1484770529936	0
chr8	.	miRNA	125520756	125520817	.	-	.	Name=hsa-mir-6844;ID=MI0022690	0.1484770529936	0
chr11	.	miRNA	66813114	66813179	.	+	.	Name=hsa-mir-6860;ID=MI0022707	0.101957037358707	0
chr16	.	miRNA	56938176	56938265	.	+	.	Name=hsa-mir-6863;ID=MI0022710	0.0575052747878735	0
chrY	.	miRNA	1362811	1362885	.	+	.	Name=hsa-mir-3690-2;ID=MI0023561	0.0575052747878735	0
chr1	.	miRNA	147860434	147860515	.	+	.	Name=hsa-mir-6077-2;ID=MI0023562	0.1484770529936	0
chrY	.	miRNA	2477232	2477295	.	+	.	Name=hsa-mir-6089-2;ID=MI0023563	0.0149456603690776	0
chr9	.	miRNA	126247808	126247901	.	-	.	Name=hsa-mir-7150;ID=MI0023610	0.302627732820859	0
chr2	.	miRNA	6790505	6790571	.	+	.	Name=hsa-mir-7515;ID=MI0024354	0.302627732820859	0
chr11	.	miRNA	104123319	104123379	.	+	.	Name=hsa-mir-7641-1;ID=MI0024975	1.86167222297393	1
chr14	.	miRNA	76070552	76070604	.	+	.	Name=hsa-mir-7641-2;ID=MI0024976	1.50394899868237	1
chr9	.	miRNA	114033436	114033494	.	-	.	Name=hsa-mir-7702;ID=MI0025238	0.101957037358707	0
chr14	.	miRNA	24612698	24612774	.	-	.	Name=hsa-mir-7703;ID=MI0025239	0.0575052747878735	0
chr2	.	miRNA	177053571	177053629	.	+	.	Name=hsa-mir-7704;ID=MI0025240	2.98841064901689	1
chr8	.	miRNA	101715196	101715252	.	-	.	Name=hsa-mir-7705;ID=MI0025241	5.04375576961759	2
chr15	.	miRNA	85923827	85923893	.	+	.	Name=hsa-mir-7706;ID=MI0025242	1.95558400117233	1
chr2	.	miRNA	49286742	49286797	.	+	.	Name=hsa-mir-548ba;ID=MI0025747	0.101957037358707	0
chr15	.	miRNA	51606231	51606306	.	+	.	Name=hsa-mir-7973-1;ID=MI0025748	0.197267217163032	0
chr15	.	miRNA	51606229	51606304	.	-	.	Name=hsa-mir-7973-2;ID=MI0025749	0.197267217163032	0
chr19	.	miRNA	11606359	11606437	.	-	.	Name=hsa-mir-7974;ID=MI0025750	0.0149456603690776	0
chr19	.	miRNA	55634593	55634660	.	-	.	Name=hsa-mir-7975;ID=MI0025751	6.4521181300357	2
chr3	.	miRNA	127305954	127306019	.	-	.	Name=hsa-mir-7976;ID=MI0025752	0.651978773152254	0
chr3	.	miRNA	176232891	176232939	.	+	.	Name=hsa-mir-7977;ID=MI0025753	3.79615667621344	2
chr4	.	miRNA	21466323	21466381	.	-	.	Name=hsa-mir-7978;ID=MI0025754	0.1484770529936	0
chr11	.	miRNA	130536630	130536698	.	+	.	Name=hsa-mir-8052;ID=MI0025888	0.101957037358707	0
chr4	.	miRNA	47654686	47654760	.	+	.	Name=hsa-mir-8053;ID=MI0025889	0.0149456603690776	0
chr11	.	miRNA	23440651	23440736	.	-	.	Name=hsa-mir-8054;ID=MI0025890	0.1484770529936	0
chr8	.	miRNA	6479645	6479741	.	-	.	Name=hsa-mir-8055;ID=MI0025891	0.0575052747878735	0
chr5	.	miRNA	172774458	172774539	.	+	.	Name=hsa-mir-8056;ID=MI0025892	0.197267217163032	0
chr18	.	miRNA	24171431	24171499	.	-	.	Name=hsa-mir-8057;ID=MI0025893	0.1484770529936	0
chr16	.	miRNA	82722536	82722624	.	+	.	Name=hsa-mir-8058;ID=MI0025894	0.101957037358707	0
chr17	.	miRNA	48846011	48846091	.	+	.	Name=hsa-mir-8059;ID=MI0025895	0.101957037358707	0
chr3	.	miRNA	96078808	96078883	.	+	.	Name=hsa-mir-8060;ID=MI0025896	0.0149456603690776	0
chr19	.	miRNA	55156760	55156834	.	+	.	Name=hsa-mir-8061;ID=MI0025897	0.1484770529936	0
chr20	.	miRNA	7352255	7352339	.	+	.	Name=hsa-mir-8062;ID=MI0025898	0.1484770529936	0
chr15	.	miRNA	37265022	37265102	.	-	.	Name=hsa-mir-8063;ID=MI0025899	0.101957037358707	0
chr3	.	miRNA	52880479	52880568	.	-	.	Name=hsa-mir-8064;ID=MI0025900	0.197267217163032	0
chr16	.	miRNA	5682468	5682567	.	+	.	Name=hsa-mir-8065;ID=MI0025901	0.0149456603690776	0
chr4	.	miRNA	102161952	102162029	.	-	.	Name=hsa-mir-8066;ID=MI0025902	0.1484770529936	0
chr15	.	miRNA	62596857	62596933	.	-	.	Name=hsa-mir-8067;ID=MI0025903	0.101957037358707	0
chr11	.	miRNA	28499028	28499095	.	-	.	Name=hsa-mir-8068;ID=MI0025904	0.101957037358707	0
chr21	.	miRNA	15096510	15096595	.	+	.	Name=hsa-mir-8069;ID=MI0025905	0.0575052747878735	0
chr11	.	miRNA	11804682	11804769	.	-	.	Name=hsa-mir-8070;ID=MI0025906	0.101957037358707	0
chr14	.	miRNA	106087453	106087517	.	+	.	Name=hsa-mir-8071-1;ID=MI0025907	0.197267217163032	0
chr12	.	miRNA	123849311	123849390	.	-	.	Name=hsa-mir-8072;ID=MI0025908	0.197267217163032	0
chr13	.	miRNA	110993305	110993376	.	+	.	Name=hsa-mir-8073;ID=MI0025909	0.101957037358707	0
chr19	.	miRNA	51710185	51710265	.	-	.	Name=hsa-mir-8074;ID=MI0025910	0.0149456603690776	0
chr13	.	miRNA	113917234	113917313	.	+	.	Name=hsa-mir-8075;ID=MI0025911	0.0149456603690776	0
chr3	.	miRNA	113150965	113151047	.	-	.	Name=hsa-mir-8076;ID=MI0025912	0.0149456603690776	0
chr19	.	miRNA	42855283	42855357	.	+	.	Name=hsa-mir-8077;ID=MI0025913	0.101957037358707	0
chr18	.	miRNA	112256	112339	.	-	.	Name=hsa-mir-8078;ID=MI0025914	0.0575052747878735	0
chr13	.	miRNA	44770265	44770336	.	-	.	Name=hsa-mir-8079;ID=MI0025915	0.197267217163032	0
chr2	.	miRNA	80093621	80093709	.	-	.	Name=hsa-mir-8080;ID=MI0025916	0.0575052747878735	0
chr9	.	miRNA	109363209	109363303	.	+	.	Name=hsa-mir-8081;ID=MI0025917	0.0575052747878735	0
chr4	.	miRNA	114073438	114073518	.	+	.	Name=hsa-mir-8082;ID=MI0025918	0.101957037358707	0
chr1	.	miRNA	153662181	153662269	.	-	.	Name=hsa-mir-8083;ID=MI0025919	0.1484770529936	0
chr8	.	miRNA	94041979	94042067	.	+	.	Name=hsa-mir-8084;ID=MI0025920	0.0575052747878735	0
chr19	.	miRNA	45261914	45261978	.	+	.	Name=hsa-mir-8085;ID=MI0025921	1.06354017978206	1
chr10	.	miRNA	28578187	28578279	.	-	.	Name=hsa-mir-8086;ID=MI0025922	0.101957037358707	0
chr11	.	miRNA	27536517	27536594	.	-	.	Name=hsa-mir-8087;ID=MI0025923	0.0575052747878735	0
chrX	.	miRNA	52079699	52079784	.	-	.	Name=hsa-mir-8088;ID=MI0025924	0.1484770529936	0
chr5	.	miRNA	180470403	180470484	.	-	.	Name=hsa-mir-8089;ID=MI0025925	0.0149456603690776	0
chr14	.	miRNA	106106505	106106569	.	+	.	Name=hsa-mir-8071-2;ID=MI0026417	0.197267217163032	0
